acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.229,-1.173,0.105,10.254,111.938,100.586
-0.544,-1.079,0.050,-31.311,141.113,129.211
-0.647,-1.190,0.071,-29.297,131.470,117.126
-0.773,-1.257,0.043,-34.424,122.437,111.816
-0.871,-1.257,0.031,-29.602,109.070,105.530
-0.918,-1.302,0.104,-7.690,91.919,92.529
-0.940,-1.433,0.184,13.184,74.890,70.007
-1.033,-1.661,0.173,7.385,55.298,45.288
-1.108,-1.672,0.200,-4.944,33.203,21.362
-1.132,-1.679,0.239,11.475,7.568,-6.775
-1.215,-1.686,0.225,80.078,-42.297,-61.768
-1.351,-1.834,0.395,101.318,-56.824,-81.726
-1.426,-1.987,0.639,89.416,-53.955,-121.216
-1.349,-1.998,0.801,70.251,-38.208,-129.761
-1.113,-1.894,0.758,100.342,11.230,-158.875
-0.752,-2.030,0.913,166.687,18.494,-187.866
-0.261,-2.224,1.283,155.762,19.104,-239.075
0.538,-2.293,1.322,86.548,-17.090,-318.176
1.519,-2.458,0.587,-1.953,-159.485,-380.859
2.176,-2.179,-0.465,-55.725,-401.672,-393.005
1.851,-0.924,-1.109,-13.916,-629.028,-390.442
1.227,-0.730,-0.463,103.577,-727.844,-394.348
1.037,-0.997,0.569,262.390,-630.005,-350.220
1.380,-0.924,0.887,191.467,-289.978,-215.942
1.503,-0.661,0.475,68.665,-196.777,-182.800
1.353,-0.681,-0.217,-211.426,-47.974,-91.064
1.186,-0.588,-0.716,-246.643,-19.775,-29.968
0.933,-0.196,-1.113,-184.570,-0.916,4.272
0.946,-0.034,-1.285,-52.673,-6.958,-3.845
0.871,-0.132,-1.368,50.720,-42.847,-32.471
0.725,-0.342,-1.094,76.721,-61.707,-45.410
